transaction_id,amount,currency,payment_method,bank,merchant_category,hour,day_of_week,device_type,network_type,customer_age_days,previous_transactions,previous_failed_transactions,previous_attempts,transaction_velocity,is_new_device,bank_latency_ms,gateway_latency_ms,bank_success_rate,gateway_success_rate,payment_status,failure_reason
txn_00026167,1270.94,INR,CREDIT_CARD,HDFC,TRAVEL,21,5,MOBILE,5G,231,9,1,0,2,0,102,182,0.9289,0.9645,1,USER_AUTHENTICATION_ERROR
txn_00026168,395.19,INR,CREDIT_CARD,HDFC,FOOD,11,6,MOBILE,WIFI,643,39,5,0,3,0,125,120,0.9543,0.9474,0,
txn_00026169,3318.73,INR,UPI,ICICI,EDUCATION,13,1,MOBILE,4G,497,19,4,1,3,0,327,175,0.9293,0.9402,0,
txn_00026170,2034.1,INR,UPI,SBI,TRAVEL,12,4,MOBILE,WIFI,198,11,1,0,2,0,201,234,0.8736,0.968,0,
txn_00026171,472.85,INR,CREDIT_CARD,HDFC,FOOD,8,1,MOBILE,5G,490,32,3,0,4,0,216,68,0.9507,0.9679,1,NETWORK_DROP
txn_00026172,404.07,INR,CREDIT_CARD,ICICI,FOOD,9,6,MOBILE,5G,696,44,7,1,3,1,234,211,0.9411,0.9695,0,
txn_00026173,402.85,INR,NET_BANKING,SBI,FOOD,10,6,MOBILE,4G,551,35,3,0,2,1,556,130,0.8809,0.9527,0,
txn_00026174,502.2,INR,UPI,HDFC,FOOD,18,2,MOBILE,5G,663,35,1,2,3,0,12,144,0.9589,0.9511,0,
txn_00026175,1155.83,INR,UPI,HDFC,UTILITIES,13,0,MOBILE,4G,511,37,2,0,3,0,84,115,0.9313,0.9698,0,
txn_00026176,4115.28,INR,UPI,SBI,ECOMMERCE,19,0,MOBILE,5G,187,17,2,3,5,0,100,65,0.8723,0.9633,0,
txn_00026177,195.27,INR,UPI,AXIS,FOOD,18,3,MOBILE,3G,713,43,10,0,2,0,254,213,0.9144,0.9584,0,
txn_00026178,4730.73,INR,UPI,AXIS,ECOMMERCE,10,6,MOBILE,4G,136,8,2,0,1,0,69,130,0.9369,0.9264,0,
txn_00026179,127.62,INR,DEBIT_CARD,HDFC,FOOD,16,5,MOBILE,4G,314,27,3,1,3,0,272,124,0.9416,0.9575,1,INSUFFICIENT_FUNDS
txn_00026180,828.93,INR,UPI,HDFC,ECOMMERCE,19,3,TABLET,4G,734,36,0,0,3,1,87,255,0.9357,0.9368,0,
txn_00026181,814.89,INR,UPI,AXIS,UTILITIES,17,1,MOBILE,WIFI,1027,57,14,0,3,0,522,273,0.9077,0.9771,0,
txn_00026182,176.09,INR,CREDIT_CARD,HDFC,ECOMMERCE,17,0,MOBILE,4G,422,32,1,0,5,0,183,150,0.9432,0.9313,0,
txn_00026183,190.2,INR,NET_BANKING,HDFC,ECOMMERCE,19,2,MOBILE,4G,439,39,4,0,4,0,231,122,0.9684,0.9618,0,
txn_00026184,171.76,INR,CREDIT_CARD,ICICI,FOOD,7,5,MOBILE,4G,1266,99,17,0,2,0,135,135,0.928,0.9407,0,
txn_00026185,458.67,INR,DEBIT_CARD,HDFC,ECOMMERCE,18,3,MOBILE,5G,439,40,2,0,1,0,414,226,0.9475,0.972,0,
txn_00026186,300.19,INR,NET_BANKING,ICICI,ECOMMERCE,11,3,MOBILE,3G,193,2,0,1,1,0,262,239,0.9328,0.9694,0,
txn_00026187,170.57,INR,UPI,ICICI,ENTERTAINMENT,16,3,MOBILE,WIFI,584,40,4,0,2,0,197,172,0.9356,0.9693,0,
txn_00026188,4351.05,INR,DEBIT_CARD,AXIS,HEALTHCARE,10,1,MOBILE,3G,45,0,0,0,5,0,249,212,0.9054,0.9233,1,GATEWAY_TIMEOUT
txn_00026189,4214.44,INR,DEBIT_CARD,SBI,HEALTHCARE,20,5,DESKTOP,5G,812,72,5,0,6,0,331,147,0.8756,0.9348,0,
txn_00026190,600.71,INR,CREDIT_CARD,ICICI,ENTERTAINMENT,14,5,MOBILE,4G,505,35,2,0,4,0,294,268,0.6759,0.9177,0,
txn_00026191,1295.44,INR,UPI,ICICI,ECOMMERCE,17,2,MOBILE,WIFI,303,24,1,0,3,1,33,47,0.9132,0.9521,0,
txn_00026192,627.68,INR,UPI,ICICI,FOOD,19,1,MOBILE,5G,480,34,2,0,2,0,357,172,0.9349,0.8846,0,
txn_00026193,111.64,INR,UPI,HDFC,FOOD,21,5,DESKTOP,3G,303,33,9,0,1,0,269,278,0.9267,0.9579,1,GATEWAY_TIMEOUT
txn_00026194,2711.15,INR,UPI,HDFC,ECOMMERCE,18,6,MOBILE,4G,574,50,14,0,3,0,157,279,0.9447,0.9296,0,
txn_00026195,815.85,INR,UPI,ICICI,UTILITIES,9,1,DESKTOP,5G,126,7,0,0,3,0,410,49,0.9339,0.968,1,BANK_DOWNTIME
txn_00026196,1594.73,INR,CREDIT_CARD,SBI,ECOMMERCE,20,1,DESKTOP,WIFI,244,15,1,0,3,0,232,102,0.8925,0.9633,1,INSUFFICIENT_FUNDS
txn_00026197,248.72,INR,UPI,HDFC,FOOD,17,4,DESKTOP,4G,99,6,0,0,2,1,133,112,0.9384,0.9667,0,
txn_00026198,116.2,INR,DEBIT_CARD,HDFC,FOOD,17,3,MOBILE,4G,116,10,2,0,2,0,170,530,0.9409,0.8824,0,
txn_00026199,1874.17,INR,UPI,ICICI,ENTERTAINMENT,21,1,MOBILE,WIFI,421,33,2,0,2,1,128,58,0.9176,0.9617,0,
txn_00026200,509.71,INR,CREDIT_CARD,AXIS,ECOMMERCE,10,4,MOBILE,4G,342,25,2,0,2,0,363,295,0.9155,0.9579,0,
txn_00026201,1282.48,INR,UPI,SBI,UTILITIES,10,0,MOBILE,WIFI,481,29,8,0,3,0,97,121,0.8953,0.9705,0,
txn_00026202,1349.9,INR,DEBIT_CARD,ICICI,ENTERTAINMENT,15,3,MOBILE,4G,355,23,2,0,7,0,217,210,0.9418,0.9387,0,
txn_00026203,2493.81,INR,UPI,SBI,ECOMMERCE,19,0,MOBILE,5G,694,39,4,0,1,0,231,75,0.8828,0.9611,0,
txn_00026204,22638.99,INR,CREDIT_CARD,SBI,EDUCATION,13,2,MOBILE,5G,83,5,1,0,4,0,219,296,0.8839,0.8838,0,
txn_00026205,209.16,INR,UPI,SBI,FOOD,17,6,MOBILE,4G,395,33,3,1,2,1,136,182,0.8866,0.9528,0,
txn_00026206,10070.51,INR,DEBIT_CARD,HDFC,EDUCATION,14,2,DESKTOP,5G,355,19,2,0,5,0,203,46,0.9395,0.9701,0,
txn_00026207,180.93,INR,UPI,AXIS,FOOD,17,2,MOBILE,5G,671,54,8,0,2,0,274,139,0.9184,0.9691,0,
txn_00026208,760.97,INR,UPI,ICICI,UTILITIES,20,3,MOBILE,5G,201,11,2,0,1,0,176,140,0.9198,0.9398,0,
txn_00026209,732.76,INR,UPI,SBI,ENTERTAINMENT,9,4,MOBILE,4G,667,45,3,0,2,0,385,211,0.8837,0.9669,0,
txn_00026210,321.61,INR,UPI,SBI,FOOD,18,0,MOBILE,5G,218,12,0,0,1,0,45,82,0.8825,0.9731,0,
txn_00026211,521.71,INR,NET_BANKING,ICICI,FOOD,19,5,MOBILE,4G,837,50,29,2,3,0,349,75,0.9205,0.9474,1,INSUFFICIENT_FUNDS
txn_00026212,20561.05,INR,UPI,AXIS,EDUCATION,13,2,MOBILE,4G,300,26,2,2,2,1,210,146,0.9092,0.9645,0,
txn_00026213,784.72,INR,UPI,ICICI,UTILITIES,11,5,DESKTOP,5G,374,27,1,0,7,0,72,232,0.9298,0.9572,0,
txn_00026214,4838.28,INR,UPI,HDFC,ECOMMERCE,1,1,MOBILE,4G,210,10,2,0,5,1,478,160,0.9501,0.9242,0,
txn_00026215,3909.53,INR,DEBIT_CARD,SBI,TRAVEL,19,3,TABLET,4G,296,22,4,0,4,0,296,122,0.8773,0.9454,0,
txn_00026216,696.73,INR,CREDIT_CARD,ICICI,ENTERTAINMENT,12,6,MOBILE,5G,343,18,4,0,2,0,135,106,0.9399,0.9625,0,
txn_00026217,2527.08,INR,CREDIT_CARD,SBI,TRAVEL,12,1,DESKTOP,4G,285,19,3,0,5,0,249,222,0.8741,0.9645,0,
txn_00026218,448.32,INR,DEBIT_CARD,SBI,FOOD,12,3,MOBILE,4G,196,3,0,1,4,0,340,255,0.8828,0.9385,0,
txn_00026219,220.88,INR,CREDIT_CARD,HDFC,FOOD,14,2,MOBILE,4G,149,13,1,0,2,1,63,202,0.9372,0.9101,0,
txn_00026220,323.09,INR,UPI,ICICI,FOOD,18,4,DESKTOP,5G,89,5,0,0,3,1,74,147,0.9341,0.9594,0,
txn_00026221,1917.85,INR,DEBIT_CARD,HDFC,ECOMMERCE,19,0,MOBILE,WIFI,516,25,3,1,2,1,133,190,0.9497,0.9527,0,
txn_00026222,498.18,INR,UPI,SBI,ENTERTAINMENT,12,5,MOBILE,4G,508,43,4,4,3,0,1253,186,0.6895,0.9383,1,USER_AUTHENTICATION_ERROR
txn_00026223,208.27,INR,CREDIT_CARD,ICICI,TRAVEL,18,4,MOBILE,4G,442,21,1,1,1,0,247,183,0.9391,0.9251,0,
txn_00026224,435.26,INR,UPI,HDFC,ENTERTAINMENT,18,6,MOBILE,5G,526,38,3,0,3,0,170,137,0.9546,0.9532,0,
txn_00026225,1979.13,INR,CREDIT_CARD,AXIS,ECOMMERCE,11,5,MOBILE,5G,407,25,2,0,2,1,332,180,0.895,0.9649,0,
txn_00026226,6772.75,INR,DEBIT_CARD,AXIS,EDUCATION,8,1,MOBILE,3G,569,38,9,0,1,1,396,184,0.9137,0.9335,0,
txn_00026227,1941.0,INR,NET_BANKING,SBI,ECOMMERCE,21,6,MOBILE,4G,943,66,5,1,2,1,423,60,0.8874,0.9621,1,USER_AUTHENTICATION_ERROR
txn_00026228,126.3,INR,UPI,AXIS,FOOD,18,3,MOBILE,4G,274,13,3,0,2,1,308,165,0.9191,0.9727,0,
txn_00026229,376.1,INR,DEBIT_CARD,SBI,UTILITIES,17,3,MOBILE,WIFI,640,38,8,0,2,1,452,176,0.902,0.9623,0,
txn_00026230,318.39,INR,CREDIT_CARD,AXIS,ENTERTAINMENT,7,0,DESKTOP,5G,221,13,1,0,1,0,486,104,0.9011,0.8915,0,
txn_00026231,395.99,INR,UPI,SBI,FOOD,20,1,MOBILE,4G,391,24,3,0,1,0,177,52,0.883,0.9277,0,
txn_00026232,217.24,INR,UPI,HDFC,ENTERTAINMENT,16,2,DESKTOP,5G,28,2,1,3,3,0,105,261,0.9469,0.94,0,
txn_00026233,529.12,INR,UPI,HDFC,UTILITIES,20,5,MOBILE,5G,593,31,5,0,1,1,67,271,0.9436,0.9384,0,
txn_00026234,1069.18,INR,DEBIT_CARD,AXIS,UTILITIES,22,3,MOBILE,3G,338,22,7,0,4,0,264,284,0.9087,0.9636,1,GATEWAY_TIMEOUT
txn_00026235,937.69,INR,NET_BANKING,HDFC,FOOD,22,2,MOBILE,4G,163,14,2,0,1,0,547,107,0.5525,0.9489,0,
txn_00026236,1313.29,INR,CREDIT_CARD,HDFC,TRAVEL,20,6,MOBILE,5G,182,11,0,1,3,0,247,142,0.9467,0.9677,1,BANK_DOWNTIME
txn_00026237,599.08,INR,CREDIT_CARD,SBI,FOOD,1,1,MOBILE,4G,451,28,3,0,2,0,234,113,0.8651,0.9607,0,
txn_00026238,211.7,INR,DEBIT_CARD,SBI,ENTERTAINMENT,20,3,MOBILE,4G,125,7,1,0,1,0,153,157,0.8853,0.9399,0,
txn_00026239,1535.59,INR,UPI,AXIS,FOOD,7,1,MOBILE,4G,397,23,1,0,3,0,284,170,0.9007,0.9547,0,
txn_00026240,2438.53,INR,UPI,ICICI,ECOMMERCE,20,1,DESKTOP,4G,78,0,0,0,4,0,153,81,0.9215,0.9526,0,
txn_00026241,2108.56,INR,CREDIT_CARD,ICICI,UTILITIES,11,6,MOBILE,5G,315,19,1,0,2,0,143,72,0.9146,0.9596,0,
txn_00026242,649.49,INR,UPI,ICICI,UTILITIES,17,4,MOBILE,5G,227,16,2,4,1,0,85,250,0.9299,0.9443,0,
txn_00026243,394.17,INR,UPI,SBI,FOOD,6,0,DESKTOP,5G,644,51,11,1,4,1,673,181,0.8808,0.9129,0,
txn_00026244,256.61,INR,UPI,ICICI,FOOD,19,1,DESKTOP,5G,93,5,1,0,5,0,106,37,0.9346,0.9683,0,
txn_00026245,598.32,INR,DEBIT_CARD,HDFC,FOOD,8,6,MOBILE,5G,159,8,1,0,3,0,178,76,0.9624,0.9218,0,
txn_00026246,389.24,INR,DEBIT_CARD,SBI,FOOD,13,0,MOBILE,5G,197,19,0,0,3,0,120,61,0.8825,0.8767,0,
txn_00026247,1261.51,INR,UPI,ICICI,UTILITIES,20,6,MOBILE,5G,87,5,1,0,2,1,232,81,0.9212,0.9407,0,
txn_00026248,377.94,INR,CREDIT_CARD,SBI,FOOD,18,1,DESKTOP,5G,82,4,0,0,1,0,489,63,0.8807,0.9636,0,
txn_00026249,6304.12,INR,UPI,HDFC,EDUCATION,0,6,MOBILE,4G,361,21,2,0,4,0,331,132,0.9431,0.8909,0,
txn_00026250,92.62,INR,UPI,ICICI,FOOD,13,4,MOBILE,4G,106,8,1,0,2,0,254,152,0.9262,0.9468,0,
txn_00026251,967.14,INR,UPI,HDFC,UTILITIES,6,6,MOBILE,5G,976,59,15,3,3,0,115,201,0.9465,0.9449,1,INSUFFICIENT_FUNDS
txn_00026252,226.97,INR,CREDIT_CARD,SBI,FOOD,18,3,TABLET,5G,832,60,6,1,1,0,223,219,0.8791,0.935,1,BANK_DOWNTIME
txn_00026253,1940.98,INR,CREDIT_CARD,SBI,UTILITIES,22,5,MOBILE,4G,156,17,0,0,4,0,277,139,0.8616,0.9485,0,
txn_00026254,128.49,INR,UPI,SBI,ENTERTAINMENT,17,2,DESKTOP,5G,558,53,3,0,3,1,428,195,0.8806,0.9365,0,
txn_00026255,471.24,INR,UPI,SBI,UTILITIES,10,1,DESKTOP,4G,635,51,3,0,4,0,1550,119,0.6377,0.9385,0,
txn_00026256,2113.15,INR,UPI,ICICI,ECOMMERCE,12,0,MOBILE,WIFI,249,15,4,1,2,1,155,154,0.9314,0.9342,0,
txn_00026257,228.5,INR,UPI,SBI,FOOD,22,2,MOBILE,WIFI,45,4,1,0,4,1,535,314,0.8822,0.9454,0,
txn_00026258,440.11,INR,CREDIT_CARD,HDFC,UTILITIES,10,2,DESKTOP,5G,179,19,1,0,4,1,407,64,0.9535,0.9554,0,
txn_00026259,3971.89,INR,CREDIT_CARD,HDFC,TRAVEL,16,2,DESKTOP,WIFI,572,36,5,0,3,0,239,256,0.9418,0.9413,0,
txn_00026260,3243.89,INR,UPI,SBI,EDUCATION,13,6,MOBILE,WIFI,323,28,7,2,2,1,1512,323,0.6432,0.9246,1,BANK_DOWNTIME
txn_00026261,1400.21,INR,NET_BANKING,ICICI,ECOMMERCE,19,1,DESKTOP,4G,261,14,2,0,3,0,360,150,0.9006,0.9548,0,
txn_00026262,3947.15,INR,UPI,AXIS,ECOMMERCE,20,1,MOBILE,5G,312,24,2,0,1,0,415,106,0.9084,0.9634,0,
txn_00026263,1295.22,INR,CREDIT_CARD,SBI,UTILITIES,12,1,MOBILE,5G,473,42,6,0,3,0,339,170,0.8775,0.9391,1,INSUFFICIENT_FUNDS
txn_00026264,403.99,INR,UPI,SBI,ENTERTAINMENT,18,5,MOBILE,5G,228,14,2,0,2,0,166,160,0.8833,0.9484,0,
txn_00026265,1112.94,INR,CREDIT_CARD,SBI,ECOMMERCE,16,4,MOBILE,4G,645,40,5,0,2,1,461,146,0.8929,0.966,0,
txn_00026266,5501.39,INR,NET_BANKING,ICICI,ECOMMERCE,11,1,MOBILE,4G,36,0,0,1,2,0,202,155,0.9383,0.9325,0,
txn_00026267,2511.45,INR,UPI,HDFC,ECOMMERCE,11,0,MOBILE,4G,286,20,2,0,1,1,153,120,0.9411,0.93,0,
txn_00026268,1797.26,INR,UPI,SBI,HEALTHCARE,15,0,MOBILE,4G,752,59,10,0,4,0,604,105,0.8815,0.9572,0,
txn_00026269,635.96,INR,UPI,ICICI,FOOD,9,1,TABLET,WIFI,424,35,5,2,1,0,55,174,0.9094,0.9283,0,
txn_00026270,903.33,INR,UPI,SBI,ECOMMERCE,19,5,DESKTOP,4G,890,63,10,0,1,0,146,188,0.8706,0.9626,0,
txn_00026271,293.91,INR,CREDIT_CARD,AXIS,ECOMMERCE,7,6,MOBILE,WIFI,232,20,4,0,5,1,187,178,0.8982,0.9565,0,
txn_00026272,299.76,INR,CREDIT_CARD,AXIS,UTILITIES,8,6,MOBILE,4G,360,19,4,0,3,0,460,230,0.9141,0.8934,0,
txn_00026273,23221.2,INR,UPI,AXIS,EDUCATION,12,3,MOBILE,5G,332,19,4,0,2,0,52,339,0.8994,0.9442,0,
txn_00026274,167.68,INR,UPI,ICICI,FOOD,8,5,TABLET,5G,426,26,2,2,4,0,258,34,0.9297,0.9589,0,
txn_00026275,275.62,INR,UPI,ICICI,FOOD,14,5,DESKTOP,4G,639,48,9,0,1,0,170,215,0.9404,0.9474,0,
txn_00026276,1211.42,INR,CREDIT_CARD,ICICI,ENTERTAINMENT,13,0,MOBILE,4G,786,59,22,0,5,0,459,146,0.9137,0.9631,0,
txn_00026277,1036.21,INR,UPI,HDFC,ECOMMERCE,18,6,MOBILE,5G,1243,71,9,0,2,0,272,119,0.9494,0.9597,0,
txn_00026278,1667.09,INR,DEBIT_CARD,AXIS,ECOMMERCE,22,4,MOBILE,5G,97,6,1,2,3,1,197,57,0.9052,0.9559,0,
txn_00026279,420.86,INR,UPI,SBI,FOOD,19,3,MOBILE,5G,143,12,3,0,1,1,740,261,0.8784,0.9233,1,USER_AUTHENTICATION_ERROR
txn_00026280,3025.51,INR,UPI,HDFC,UTILITIES,9,4,MOBILE,5G,996,73,15,2,1,0,164,76,0.9348,0.9572,0,
txn_00026281,4427.68,INR,CREDIT_CARD,HDFC,TRAVEL,21,1,DESKTOP,5G,657,47,6,3,2,0,116,93,0.9662,0.9474,0,
txn_00026282,40.38,INR,UPI,HDFC,FOOD,12,1,MOBILE,4G,998,74,4,1,2,1,278,128,0.9337,0.9501,1,NETWORK_DROP
txn_00026283,445.04,INR,UPI,SBI,FOOD,14,3,MOBILE,4G,769,36,8,0,1,0,196,279,0.8704,0.9299,0,
txn_00026284,3136.09,INR,UPI,ICICI,HEALTHCARE,13,4,MOBILE,4G,214,20,1,0,2,1,242,367,0.9144,0.935,0,
txn_00026285,496.12,INR,UPI,HDFC,UTILITIES,11,0,MOBILE,5G,457,25,2,0,2,0,217,246,0.9315,0.8952,0,
txn_00026286,279.15,INR,UPI,HDFC,FOOD,21,0,MOBILE,4G,223,19,2,0,1,1,163,103,0.9472,0.9391,0,
txn_00026287,6621.87,INR,UPI,ICICI,TRAVEL,12,6,MOBILE,5G,327,22,1,0,4,0,393,295,0.915,0.9692,0,
txn_00026288,321.79,INR,DEBIT_CARD,HDFC,UTILITIES,16,2,DESKTOP,5G,247,26,5,0,1,1,152,101,0.9384,0.9481,0,
txn_00026289,10690.46,INR,UPI,SBI,HEALTHCARE,10,0,DESKTOP,5G,212,15,1,0,5,0,166,129,0.898,0.9674,0,
txn_00026290,430.38,INR,NET_BANKING,HDFC,HEALTHCARE,19,1,DESKTOP,5G,570,36,7,1,3,0,276,117,0.9471,0.9271,0,
txn_00026291,564.58,INR,UPI,HDFC,ECOMMERCE,19,3,DESKTOP,5G,159,9,1,0,3,0,107,266,0.9358,0.8938,0,
txn_00026292,178.83,INR,DEBIT_CARD,HDFC,ENTERTAINMENT,11,5,DESKTOP,4G,110,7,1,4,1,1,161,113,0.931,0.9641,0,
txn_00026293,1102.57,INR,UPI,SBI,EDUCATION,18,2,MOBILE,5G,799,45,5,0,1,0,465,145,0.8854,0.9411,0,
txn_00026294,1325.31,INR,UPI,HDFC,TRAVEL,18,5,DESKTOP,4G,943,62,5,0,2,0,241,110,0.9432,0.9309,0,
txn_00026295,14310.94,INR,CREDIT_CARD,AXIS,TRAVEL,16,2,MOBILE,5G,56,5,1,1,4,0,92,114,0.9097,0.9362,0,
txn_00026296,5150.58,INR,DEBIT_CARD,HDFC,TRAVEL,17,3,MOBILE,4G,337,19,2,0,2,0,265,61,0.9383,0.9448,0,
txn_00026297,1285.2,INR,CREDIT_CARD,ICICI,ECOMMERCE,16,1,MOBILE,4G,381,25,1,0,2,0,153,129,0.9355,0.9647,0,
txn_00026298,2781.78,INR,UPI,ICICI,ECOMMERCE,8,5,MOBILE,4G,371,23,2,0,5,0,135,153,0.9285,0.9301,0,
txn_00026299,5853.37,INR,DEBIT_CARD,HDFC,HEALTHCARE,18,5,DESKTOP,4G,305,26,7,0,2,0,281,184,0.9289,0.9315,0,
txn_00026300,464.77,INR,UPI,ICICI,FOOD,14,3,MOBILE,WIFI,586,34,4,0,1,1,268,198,0.9349,0.9636,0,
txn_00026301,1287.16,INR,UPI,HDFC,UTILITIES,13,5,MOBILE,5G,151,9,1,0,2,0,125,161,0.9437,0.9348,0,
txn_00026302,3983.82,INR,CREDIT_CARD,ICICI,HEALTHCARE,20,2,MOBILE,4G,1212,66,22,0,2,0,183,51,0.9187,0.9605,1,NETWORK_DROP
txn_00026303,1596.98,INR,CREDIT_CARD,HDFC,ECOMMERCE,4,3,MOBILE,5G,557,27,4,0,3,0,136,253,0.9348,0.9692,0,
txn_00026304,378.9,INR,UPI,HDFC,FOOD,10,6,DESKTOP,5G,433,32,13,1,5,0,358,325,0.9136,0.8936,0,
txn_00026305,93.86,INR,UPI,AXIS,FOOD,8,0,MOBILE,5G,188,8,1,0,1,0,437,109,0.9323,0.9416,0,
txn_00026306,437.96,INR,UPI,ICICI,ECOMMERCE,6,3,MOBILE,4G,207,9,1,0,3,0,375,185,0.9255,0.954,0,
txn_00026307,629.3,INR,UPI,AXIS,FOOD,11,0,MOBILE,WIFI,432,20,3,1,2,0,295,141,0.9158,0.9658,0,
txn_00026308,369.73,INR,UPI,HDFC,ENTERTAINMENT,23,3,MOBILE,4G,437,21,0,0,2,0,152,255,0.9365,0.9474,0,
txn_00026309,375.05,INR,UPI,SBI,UTILITIES,11,3,MOBILE,5G,202,13,1,0,1,1,291,104,0.9048,0.9608,0,
txn_00026310,2418.61,INR,CREDIT_CARD,AXIS,HEALTHCARE,18,5,MOBILE,5G,189,12,2,0,3,1,365,66,0.9088,0.9362,0,
txn_00026311,1096.75,INR,UPI,ICICI,FOOD,8,2,MOBILE,4G,146,12,2,0,6,0,194,157,0.9296,0.9652,0,
txn_00026312,378.43,INR,UPI,ICICI,FOOD,17,5,MOBILE,WIFI,156,12,2,0,2,1,110,166,0.9261,0.9284,0,
txn_00026313,1285.69,INR,UPI,HDFC,ECOMMERCE,23,0,MOBILE,4G,134,6,1,1,3,0,287,222,0.9315,0.9319,0,
txn_00026314,1034.44,INR,UPI,SBI,TRAVEL,11,1,MOBILE,5G,157,14,1,0,2,1,163,64,0.8783,0.9605,0,
txn_00026315,339.77,INR,NET_BANKING,HDFC,FOOD,20,4,MOBILE,4G,263,14,3,0,1,0,253,360,0.9443,0.886,0,
txn_00026316,390.85,INR,UPI,AXIS,ENTERTAINMENT,23,0,MOBILE,5G,927,59,13,0,2,0,186,202,0.9052,0.9306,0,
txn_00026317,617.38,INR,NET_BANKING,SBI,UTILITIES,16,4,MOBILE,4G,301,20,4,1,2,1,410,130,0.8708,0.9682,0,
txn_00026318,679.5,INR,NET_BANKING,SBI,FOOD,11,5,MOBILE,4G,437,21,3,0,4,0,315,76,0.8825,0.9207,0,
txn_00026319,467.04,INR,UPI,AXIS,UTILITIES,18,5,MOBILE,4G,243,21,4,1,2,0,101,236,0.9218,0.8949,0,
txn_00026320,648.71,INR,CREDIT_CARD,SBI,UTILITIES,20,5,DESKTOP,WIFI,128,2,0,2,3,0,50,220,0.8913,0.9684,0,
txn_00026321,789.33,INR,UPI,ICICI,UTILITIES,9,6,MOBILE,4G,571,36,12,2,3,0,129,165,0.9413,0.953,0,
txn_00026322,523.35,INR,DEBIT_CARD,HDFC,FOOD,14,4,MOBILE,WIFI,543,37,8,0,1,0,71,200,0.9472,0.9197,0,
txn_00026323,5814.88,INR,UPI,HDFC,ECOMMERCE,11,5,MOBILE,4G,79,3,1,0,1,1,187,50,0.9419,0.9469,0,
txn_00026324,155.07,INR,UPI,HDFC,FOOD,11,5,MOBILE,4G,285,22,3,0,4,0,64,107,0.9327,0.9544,0,
txn_00026325,7115.93,INR,UPI,SBI,TRAVEL,20,4,MOBILE,4G,281,24,1,0,4,0,130,59,0.868,0.9584,0,
txn_00026326,214.86,INR,UPI,SBI,ENTERTAINMENT,13,6,MOBILE,WIFI,360,27,4,0,3,0,244,155,0.8733,0.9532,0,
txn_00026327,737.18,INR,UPI,HDFC,ENTERTAINMENT,12,3,MOBILE,4G,507,32,5,2,2,0,194,232,0.9469,0.8737,0,
txn_00026328,203.26,INR,UPI,HDFC,FOOD,17,1,MOBILE,4G,186,14,1,2,5,0,155,78,0.9384,0.9651,1,BANK_DOWNTIME
txn_00026329,1884.13,INR,UPI,SBI,ECOMMERCE,10,2,MOBILE,WIFI,89,7,1,4,4,0,1004,146,0.8688,0.9606,1,INSUFFICIENT_FUNDS
txn_00026330,347.0,INR,UPI,HDFC,UTILITIES,10,2,MOBILE,5G,233,19,4,0,1,1,145,109,0.9305,0.9323,0,
txn_00026331,919.46,INR,NET_BANKING,SBI,FOOD,15,5,MOBILE,5G,57,4,1,0,4,0,188,127,0.8704,0.9328,0,
txn_00026332,2936.77,INR,UPI,HDFC,TRAVEL,13,4,MOBILE,4G,121,9,0,0,4,0,222,119,0.9475,0.9391,0,
txn_00026333,5231.48,INR,UPI,AXIS,EDUCATION,11,6,MOBILE,4G,342,24,2,1,2,0,273,165,0.8975,0.931,0,
txn_00026334,297.08,INR,DEBIT_CARD,ICICI,FOOD,7,6,MOBILE,4G,122,6,1,0,2,0,168,93,0.9226,0.9532,0,
txn_00026335,2318.19,INR,UPI,AXIS,UTILITIES,15,3,MOBILE,4G,86,4,1,0,4,0,174,217,0.9135,0.9455,0,
txn_00026336,4630.12,INR,UPI,AXIS,TRAVEL,20,3,MOBILE,4G,143,11,0,0,3,0,237,192,0.9193,0.9399,0,
txn_00026337,1152.87,INR,UPI,HDFC,TRAVEL,20,6,MOBILE,4G,470,29,2,0,1,0,281,127,0.9369,0.9437,0,
txn_00026338,413.06,INR,NET_BANKING,HDFC,ECOMMERCE,10,3,DESKTOP,4G,637,40,10,0,3,0,74,142,0.946,0.9438,0,
txn_00026339,8550.19,INR,UPI,HDFC,TRAVEL,17,6,MOBILE,4G,261,17,1,0,3,0,121,167,0.9359,0.9518,0,
txn_00026340,5013.63,INR,NET_BANKING,AXIS,ECOMMERCE,20,1,DESKTOP,5G,154,6,1,0,1,0,182,150,0.9335,0.896,0,
txn_00026341,2902.28,INR,NET_BANKING,AXIS,UTILITIES,13,6,MOBILE,5G,250,15,1,0,1,1,414,66,0.9185,0.9491,0,
txn_00026342,208.02,INR,UPI,ICICI,FOOD,21,2,MOBILE,4G,596,41,5,0,2,0,163,114,0.9379,0.9631,0,
txn_00026343,5567.52,INR,UPI,HDFC,TRAVEL,21,4,MOBILE,4G,673,56,12,0,3,0,38,95,0.9357,0.947,0,
txn_00026344,1904.9,INR,UPI,ICICI,ECOMMERCE,10,6,MOBILE,4G,220,14,2,0,2,1,140,167,0.929,0.9312,0,
txn_00026345,12620.18,INR,UPI,AXIS,TRAVEL,11,4,MOBILE,5G,712,41,5,3,1,1,151,98,0.9242,0.9284,1,USER_AUTHENTICATION_ERROR
txn_00026346,2562.14,INR,UPI,HDFC,HEALTHCARE,9,5,MOBILE,4G,103,7,0,0,2,0,157,140,0.9376,0.928,0,
